block,row,col,Genotype,pop,mf,rep,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist,bud.date,death.date,SurvtoRep_Y1
D2,29,D,BH_2_9,BH,2,9,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,6/1/23,NA,1
D2,30,C,CP2_5_2,CP2,5,2,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,-2228.132886,NA,2023-02-17,0
D2,30,D,BH_1_10,BH,1,10,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-03-03,0
D2,31,C,SQ1_1_11,SQ1,1,11,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-02-03,0
D2,31,D,LVTR1_6_5,LVTR1,6,5,High,2741.38982,40.47917,-121.5032,0.42990697927776705,0.5742048603814814,0.8012927696235348,0.8014085086449031,218030.40265190482,-2725.38982,NA,2023-02-10,0
D2,32,C,LV3_7_1,LV3,7,1,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-02-03,0
D2,32,D,WL1_3_9,WL1,3,9,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-01-12,0
D2,33,C,CP3_12_1,CP3,12,1,High,2266.382201,38.70649,-120.08797,0.3828510837890106,0.3612651103317207,0.6359000063134276,0.6396478186233099,148689.55655220913,-2250.382201,NA,2023-02-10,0
D2,33,D,BH_5_10,BH,5,10,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-01-12,0
D2,34,C,WL1_7_12,WL1,7,12,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-17,0
D2,34,D,SQ1_6_4,SQ1,6,4,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-01-06,0
D2,35,C,SC_6_11,SC,6,11,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-02-24,0
D2,35,D,BH_3_6,BH,3,6,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,5/1/23,2023-09-05,1
D2,36,C,IH_4_1,IH,4,1,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-02-17,0
D2,36,D,WL1_6_5,WL1,6,5,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-17,0
D2,37,C,SQ1_7_4,SQ1,7,4,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-02-17,0
D2,37,D,LV3_5_11,LV3,5,11,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-02-03,0
D2,38,C,YO7_2_10,YO7,2,10,High,2469.978665,37.80903,-119.56605,0.39806151128351625,0.39458929857912795,0.5787871938125694,0.5897844310773136,210062.73629653853,-2453.978665,NA,2022-12-13,0
D2,38,D,SC_2_1,SC,2,1,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-02-10,0
D2,39,C,WL1_7_16,WL1,7,16,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-03,0
D2,39,D,WL1_6_21,WL1,6,21,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-03,0
D2,40,C,TM2_2_1,TM2,2,1,Low,379.1526973,39.59255,-121.55072,0.40947349333616967,0.35035897406878463,0.3053494140449003,0.2804399974651661,119699.84840825829,-363.1526973,NA,2023-03-03,0
D2,40,D,YO7_7_11,YO7,7,11,High,2469.978665,37.80903,-119.56605,0.39806151128351625,0.39458929857912795,0.5787871938125694,0.5897844310773136,210062.73629653853,-2453.978665,NA,2023-03-24,0
D2,41,C,WL1_7_2,WL1,7,2,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-03,0
D2,41,D,IH_2_9,IH,2,9,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-03-03,0
F1,3,A,LV1_6_6,LV1,6,6,High,2593.416641,40.47471,-121.50486,0.4184801578817042,0.562314019621101,0.7914463879187819,0.7888905635883982,217521.33472091838,-2577.416641,NA,2023-01-20,0
F1,3,B,CP2_5_13,CP2,5,13,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,-2228.132886,NA,2023-03-03,0
F1,4,A,SQ2_6_4,SQ2,6,4,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,-1918.45122,NA,2023-02-17,0
F1,4,B,SQ3_3_4,SQ3,3,4,High,2373.170732,36.72109,-118.84933,0.3721241723098737,0.3789304000925028,0.5146283017384257,0.5639141526227397,327931.23361382366,-2357.170732,NA,2023-05-08,0
F1,5,A,WL1_4_2,WL1,4,2,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-01-06,0
F1,5,B,LVTR1_6_12,LVTR1,6,12,High,2741.38982,40.47917,-121.5032,0.42990697927776705,0.5742048603814814,0.8012927696235348,0.8014085086449031,218030.40265190482,-2725.38982,NA,2023-05-08,0
F1,6,A,CP2_4_4,CP2,4,4,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,-2228.132886,NA,2023-05-01,0
F1,6,B,WL2_4_1,WL2,4,1,High,2020.115818,38.8263,-120.25242,0.2707707704159816,0.27680813573486934,0.5828742275237192,0.5656479680106546,136970.70632835763,-2004.115818,NA,2023-05-01,0
F1,7,A,LV3_1_8,LV3,1,8,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-01-12,0
F1,7,B,IH_4_20,IH,4,20,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-05-08,0
F1,8,A,TM2_2_2,TM2,2,2,Low,379.1526973,39.59255,-121.55072,0.40947349333616967,0.35035897406878463,0.3053494140449003,0.2804399974651661,119699.84840825829,-363.1526973,3/22/23,2023-04-10,1
F1,8,B,SC_5_13,SC,5,13,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-03-03,0
F1,9,A,DPR_2_5,DPR,2,5,Mid,1018.591893,39.22846,-120.81518,0.2429127311932732,0.1895683074845188,0.4602717482119945,0.44225066919664874,114174.70195703619,-1002.591893,NA,2023-03-10,0
F1,9,B,YO8_2_11,YO8,2,11,High,2590.97836,37.81117,-119.48624,0.4290221243169744,0.4363058821254436,0.5717606004444454,0.5812688200182835,216438.42853346196,-2574.97836,NA,2023-01-20,0
F1,10,A,BH_7_19,BH,7,19,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-02-10,0
F1,10,B,WL1_1_5,WL1,1,5,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-01-20,0
F1,11,A,FR_5_9,FR,5,9,Mid,787,40.01362,-121.18498,0.2391514394596413,0.2555857531388237,0.34940191931493975,0.3810693290179083,172742.68874491952,-771,NA,2023-03-24,0
F1,11,B,WL1_2_12,WL1,2,12,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-17,0
F1,12,A,CC_6_3,CC,6,3,Low,313,39.58597,-121.43311,0.1809452818790792,0.2794449917448481,0.2741580240096135,0.2568375034917601,121108.5985814656,-297,NA,2023-02-24,0
F1,12,B,TM2_1_3,TM2,1,3,Low,379.1526973,39.59255,-121.55072,0.40947349333616967,0.35035897406878463,0.3053494140449003,0.2804399974651661,119699.84840825829,-363.1526973,NA,2023-03-03,0
F1,13,A,SC_6_12,SC,6,12,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-01-20,0
F1,13,B,WL1_7_27,WL1,7,27,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-17,0
F1,14,A,IH_4_12,IH,4,12,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-03-03,0
F1,14,B,WL1_7_17,WL1,7,17,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2022-12-21,0
F1,15,A,BH_6_9,BH,6,9,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,NA,0
F1,15,B,SQ1_1_12,SQ1,1,12,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-02-17,0
F1,16,A,WL1_2_2,WL1,2,2,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-03,0
F1,16,B,FR_2_4,FR,2,4,Mid,787,40.01362,-121.18498,0.2391514394596413,0.2555857531388237,0.34940191931493975,0.3810693290179083,172742.68874491952,-771,NA,2023-02-17,0
F1,17,A,WL1_6_22,WL1,6,22,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-17,0
F1,17,B,BH_2_10,BH,2,10,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-03-03,0
F1,18,A,WL1_5_8,WL1,5,8,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-10,0
F1,18,B,WL1_1_22,WL1,1,22,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-24,0
F1,19,A,WL2_5_11,WL2,5,11,High,2020.115818,38.8263,-120.25242,0.2707707704159816,0.27680813573486934,0.5828742275237192,0.5656479680106546,136970.70632835763,-2004.115818,NA,2023-03-24,0
F1,19,B,WL2_1_1,WL2,1,1,High,2020.115818,38.8263,-120.25242,0.2707707704159816,0.27680813573486934,0.5828742275237192,0.5656479680106546,136970.70632835763,-2004.115818,NA,2022-12-13,0
F1,20,A,LV3_7_2,LV3,7,2,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-02-03,0
F1,20,B,CC_2_4,CC,2,4,Low,313,39.58597,-121.43311,0.1809452818790792,0.2794449917448481,0.2741580240096135,0.2568375034917601,121108.5985814656,-297,NA,2023-03-03,0
F1,21,A,CC_4_13,CC,4,13,Low,313,39.58597,-121.43311,0.1809452818790792,0.2794449917448481,0.2741580240096135,0.2568375034917601,121108.5985814656,-297,NA,2022-12-13,0
F1,21,B,LV3_5_12,LV3,5,12,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-02-03,0
F2,22,A,WL1_7_18,WL1,7,18,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-01-20,0
F2,23,A,WL1_2_3,WL1,2,3,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-10,0
F2,23,B,CP3_7_1,CP3,7,1,High,2266.382201,38.70649,-120.08797,0.3828510837890106,0.3612651103317207,0.6359000063134276,0.6396478186233099,148689.55655220913,-2250.382201,NA,2022-12-13,0
F2,24,A,TM2_3_13,TM2,3,13,Low,379.1526973,39.59255,-121.55072,0.40947349333616967,0.35035897406878463,0.3053494140449003,0.2804399974651661,119699.84840825829,-363.1526973,NA,2023-03-03,0
F2,24,B,LVTR1_5_13,LVTR1,5,13,High,2741.38982,40.47917,-121.5032,0.42990697927776705,0.5742048603814814,0.8012927696235348,0.8014085086449031,218030.40265190482,-2725.38982,NA,2023-02-17,0
F2,25,A,YO8_1_10,YO8,1,10,High,2590.97836,37.81117,-119.48624,0.4290221243169744,0.4363058821254436,0.5717606004444454,0.5812688200182835,216438.42853346196,-2574.97836,NA,2023-02-10,0
F2,25,B,WL1_6_7,WL1,6,7,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-03,0
F2,26,A,SQ1_1_13,SQ1,1,13,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-01-12,0
F2,26,B,WR_1_11,WR,1,11,Mid,1158,39.34346,-120.80659,0.21279854939538595,0.19564547291725776,0.5146265043672675,0.4829102645296462,123681.34587944695,-1142,NA,2023-02-10,0
F2,27,A,BH_7_7,BH,7,7,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-02-10,0
F2,27,B,WL2_3_13,WL2,3,13,High,2020.115818,38.8263,-120.25242,0.2707707704159816,0.27680813573486934,0.5828742275237192,0.5656479680106546,136970.70632835763,-2004.115818,NA,2023-07-24,0
F2,28,A,BH_5_2,BH,5,2,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-01-06,0
F2,28,B,WL1_6_23,WL1,6,23,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-24,0
F2,29,A,FR_8_1,FR,8,1,Mid,787,40.01362,-121.18498,0.2391514394596413,0.2555857531388237,0.34940191931493975,0.3810693290179083,172742.68874491952,-771,NA,2023-02-03,0
F2,29,B,BH_4_5,BH,4,5,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,NA,0
F2,30,A,YO7_4_4,YO7,4,4,High,2469.978665,37.80903,-119.56605,0.39806151128351625,0.39458929857912795,0.5787871938125694,0.5897844310773136,210062.73629653853,-2453.978665,NA,2023-01-20,0
F2,30,B,WL1_7_28,WL1,7,28,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-03,0
F2,31,A,CC_7_8,CC,7,8,Low,313,39.58597,-121.43311,0.1809452818790792,0.2794449917448481,0.2741580240096135,0.2568375034917601,121108.5985814656,-297,NA,2023-03-17,0
F2,31,B,SC_6_1,SC,6,1,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-03-24,0
F2,32,A,DPR_6_2,DPR,6,2,Mid,1018.591893,39.22846,-120.81518,0.2429127311932732,0.1895683074845188,0.4602717482119945,0.44225066919664874,114174.70195703619,-1002.591893,NA,2023-03-24,0
F2,32,B,LV3_5_1,LV3,5,1,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-02-24,0
F2,33,A,IH_1_12,IH,1,12,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-03-03,0
F2,33,B,WL1_4_3,WL1,4,3,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-17,0
F2,34,A,IH_4_13,IH,4,13,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-03-31,0
F2,34,B,YO7_5_5,YO7,5,5,High,2469.978665,37.80903,-119.56605,0.39806151128351625,0.39458929857912795,0.5787871938125694,0.5897844310773136,210062.73629653853,-2453.978665,NA,2023-03-24,0
F2,35,A,LV3_7_3,LV3,7,3,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-03-03,0
F2,35,B,WL1_1_23,WL1,1,23,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-31,0
F2,36,A,FR_2_12,FR,2,12,Mid,787,40.01362,-121.18498,0.2391514394596413,0.2555857531388237,0.34940191931493975,0.3810693290179083,172742.68874491952,-771,NA,2023-03-03,0
F2,36,B,CP2_3_5,CP2,3,5,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,-2228.132886,NA,2023-03-03,0
F2,37,A,LV3_4_13,LV3,4,13,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-01-20,0
F2,37,B,SQ1_7_14,SQ1,7,14,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-02-17,0
F2,38,A,CP2_6_4,CP2,6,4,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,-2228.132886,NA,2023-03-24,0
F2,38,B,SC_4_1,SC,4,1,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-03-17,0
F2,39,A,TM2_3_2,TM2,3,2,Low,379.1526973,39.59255,-121.55072,0.40947349333616967,0.35035897406878463,0.3053494140449003,0.2804399974651661,119699.84840825829,-363.1526973,NA,2023-03-10,0
F2,39,B,SC_5_1,SC,5,1,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-03-03,0
F2,40,A,BH_3_8,BH,3,8,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-02-17,0
F2,40,B,BH_5_12,BH,5,12,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,NA,0
F2,41,A,DPR_2_4,DPR,2,4,Mid,1018.591893,39.22846,-120.81518,0.2429127311932732,0.1895683074845188,0.4602717482119945,0.44225066919664874,114174.70195703619,-1002.591893,NA,2023-02-17,0
F1,3,C,BH_5_16,BH,5,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-02-17,0
F1,3,D,SQ1_2_8,SQ1,2,8,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-02-03,0
F1,4,C,TM2_5_7,TM2,5,7,Low,379.1526973,39.59255,-121.55072,0.40947349333616967,0.35035897406878463,0.3053494140449003,0.2804399974651661,119699.84840825829,-363.1526973,3/17/23,2023-06-23,1
F1,4,D,LV3_6_9,LV3,6,9,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-03-17,0
F1,5,C,BH_5_26,BH,5,26,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-03-24,0
F1,5,D,YO4_1_13,YO4,1,13,High,2157.57391,37.76378,-119.77244,0.3062701994365265,0.2971478762070243,0.5396813988188448,0.5254462686863665,195704.61676043697,-2141.57391,NA,2022-12-21,0
F1,6,C,DPR_6_9,DPR,6,9,Mid,1018.591893,39.22846,-120.81518,0.2429127311932732,0.1895683074845188,0.4602717482119945,0.44225066919664874,114174.70195703619,-1002.591893,3/31/23,2023-05-01,1
F1,6,D,LV3_4_9,LV3,4,9,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-01-20,0
F1,7,C,IH_1_10,IH,1,10,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-02-17,0
F1,7,D,BH_7_6,BH,7,6,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-03-03,0
F1,8,C,WL1_6_6,WL1,6,6,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-02-10,0
F1,8,D,WL1_2_16,WL1,2,16,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-03-31,0
F1,9,C,SC_2_13,SC,2,13,Low,421.5178299,38.41167,-120.73583000000001,0.2599068660312357,0.2472018352626114,0.19208256358582085,0.22299687308917487,92249.6541866876,-405.5178299,NA,2023-02-10,0
F1,9,D,TM2_5_13,TM2,5,13,Low,379.1526973,39.59255,-121.55072,0.40947349333616967,0.35035897406878463,0.3053494140449003,0.2804399974651661,119699.84840825829,-363.1526973,NA,2023-02-10,0
F1,10,C,YO7_3_1,YO7,3,1,High,2469.978665,37.80903,-119.56605,0.39806151128351625,0.39458929857912795,0.5787871938125694,0.5897844310773136,210062.73629653853,-2453.978665,NA,2023-02-03,0
F1,10,D,CP3_2_3,CP3,2,3,High,2266.382201,38.70649,-120.08797,0.3828510837890106,0.3612651103317207,0.6359000063134276,0.6396478186233099,148689.55655220913,-2250.382201,NA,2023-01-27,0
F1,11,C,WR_2_8,WR,2,8,Mid,1158,39.34346,-120.80659,0.21279854939538595,0.19564547291725776,0.5146265043672675,0.4829102645296462,123681.34587944695,-1142,NA,2023-02-17,0
F1,11,D,IH_4_2,IH,4,2,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2023-01-06,0
F1,12,C,SQ1_7_5,SQ1,7,5,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,-1905.036585,NA,2023-02-10,0
F1,12,D,FR_4_7,FR,4,7,Mid,787,40.01362,-121.18498,0.2391514394596413,0.2555857531388237,0.34940191931493975,0.3810693290179083,172742.68874491952,-771,NA,2022-12-13,0
F1,13,C,BH_3_7,BH,3,7,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-04-03,0
F1,13,D,FR_7_10,FR,7,10,Mid,787,40.01362,-121.18498,0.2391514394596413,0.2555857531388237,0.34940191931493975,0.3810693290179083,172742.68874491952,-771,NA,2023-02-17,0
F1,14,C,YO11_3_3,YO11,3,3,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,-2856.295032,NA,2023-02-17,0
F1,14,D,YO7_7_13,YO7,7,13,High,2469.978665,37.80903,-119.56605,0.39806151128351625,0.39458929857912795,0.5787871938125694,0.5897844310773136,210062.73629653853,-2453.978665,NA,2023-01-06,0
F1,15,C,BH_4_4,BH,4,4,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,-495.4294422,NA,2023-04-17,0
F1,15,D,IH_7_4,IH,7,4,Low,454.1298385,39.09332,-120.92114,0.17546072107880004,0.19449052891511348,0.2858453001546184,0.2930394196667525,97396.347224609,-438.1298385,NA,2022-12-13,0
F1,16,C,LV3_2_5,LV3,2,5,High,2353.550747,40.47917,-121.52311,0.434534895185204,0.5749352750674079,0.7954912954208724,0.7910060640410802,217848.59856883093,-2337.550747,NA,2023-02-17,0
F1,16,D,SQ2_7_6,SQ2,7,6,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,-1918.45122,NA,2022-12-13,0
F1,17,C,WL1_4_12,WL1,4,12,Mid,1613.837245,38.78608,-120.2143,0.147453418352489,0.18367479795813796,0.4708241657573696,0.4585796318884349,139250.8770804623,-1597.837245,NA,2023-01-12,0
F1,17,D,CC_3_13,CC,3,13,Low,313,39.58597,-121.43311,0.1809452818790792,0.2794449917448481,0.2741580240096135,0.2568375034917601,121108.5985814656,-297,NA,2023-03-24,0
F1,18,C,CP2_1_4,CP2,1,4,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,-2228.132886,NA,2023-01-12,0
