Bed,Date_Time,SoilTemp
A,7/8/23 8:02,24
A,7/8/23 9:02,26
A,7/8/23 10:02,30
A,7/8/23 11:02,35.5
A,7/8/23 12:02,39
A,7/8/23 13:02,39
A,7/8/23 14:02,39.5
A,7/8/23 15:02,42
A,7/8/23 16:02,42.5
A,7/8/23 17:02,40.5
A,7/8/23 18:02,37.5
A,7/8/23 19:02,35
A,7/8/23 20:02,32.5
A,7/8/23 21:02,30.5
A,7/8/23 22:02,29
A,7/8/23 23:02,27.5
A,7/9/23 0:02,26.5
A,7/9/23 1:02,25.5
A,7/9/23 2:02,24.5
A,7/9/23 3:02,24
A,7/9/23 4:02,23.5
A,7/9/23 5:02,22.5
A,7/9/23 6:02,22
A,7/9/23 7:02,22
A,7/9/23 8:02,23.5
A,7/9/23 9:02,26
A,7/9/23 10:02,29.5
A,7/9/23 11:02,34.5
A,7/9/23 12:02,38
A,7/9/23 13:02,38
A,7/9/23 14:02,38.5
A,7/9/23 15:02,40.5
A,7/9/23 16:02,41
A,7/9/23 17:02,39.5
A,7/9/23 18:02,36
A,7/9/23 19:02,33.5
A,7/9/23 20:02,31.5
A,7/9/23 21:02,29
A,7/9/23 22:02,27.5
A,7/9/23 23:02,26.5
A,7/10/23 0:02,25
A,7/10/23 1:02,24.5
A,7/10/23 2:02,23.5
A,7/10/23 3:02,22
A,7/10/23 4:02,21
A,7/10/23 5:02,20.5
A,7/10/23 6:02,20.5
A,7/10/23 7:02,20.5
A,7/10/23 8:02,21.5
A,7/10/23 9:02,23.5
A,7/10/23 10:02,27.5
A,7/10/23 11:02,33
A,7/10/23 12:02,36.5
A,7/10/23 13:02,37
A,7/10/23 14:02,38.5
A,7/10/23 15:02,41
A,7/10/23 16:02,42.5
A,7/10/23 17:02,41.5
A,7/10/23 18:02,38
A,7/10/23 19:02,36
A,7/10/23 20:02,34
A,7/10/23 21:02,32
A,7/10/23 22:02,30
A,7/10/23 23:02,29
A,7/11/23 0:02,28
A,7/11/23 1:02,27
A,7/11/23 2:02,26
A,7/11/23 3:02,25
A,7/11/23 4:02,24.5
A,7/11/23 5:02,23.5
A,7/11/23 6:02,23
A,7/11/23 7:02,23
A,7/11/23 8:02,24
A,7/11/23 9:02,26.5
A,7/11/23 10:02,30.5
A,7/11/23 11:02,36
A,7/11/23 12:02,39.5
A,7/11/23 13:02,40.5
A,7/11/23 14:02,41.5
A,7/11/23 15:02,43
A,7/11/23 16:02,44.5
A,7/11/23 17:02,43
A,7/11/23 18:02,40
A,7/11/23 19:02,38
A,7/11/23 20:02,36
A,7/11/23 21:02,33.5
A,7/11/23 22:02,31.5
A,7/11/23 23:02,29.5
A,7/12/23 0:02,28.5
A,7/12/23 1:02,27
A,7/12/23 2:02,26.5
A,7/12/23 3:02,25.5
A,7/12/23 4:02,24.5
A,7/12/23 5:02,24
A,7/12/23 6:02,23.5
A,7/12/23 7:02,24
A,7/12/23 8:02,25.5
A,7/12/23 9:02,28
A,7/12/23 10:02,32.5
A,7/12/23 11:02,37.5
A,7/12/23 12:02,41
A,7/12/23 13:02,41.5
A,7/12/23 14:02,41.5
A,7/12/23 15:02,43
A,7/12/23 16:02,44
A,7/12/23 17:02,42
A,7/12/23 18:02,39
A,7/12/23 19:02,37
A,7/12/23 20:02,34.5
A,7/12/23 21:02,32
A,7/12/23 22:02,30.5
A,7/12/23 23:02,29
A,7/13/23 0:02,28
A,7/13/23 1:02,27
A,7/13/23 2:02,26
A,7/13/23 3:02,25
A,7/13/23 4:02,24.5
A,7/13/23 5:02,23.5
A,7/13/23 6:02,23
A,7/13/23 7:02,23
A,7/13/23 8:02,24.5
A,7/13/23 9:02,27.5
A,7/13/23 10:02,31
A,7/13/23 11:02,35.5
A,7/13/23 12:02,39
A,7/13/23 13:02,40
A,7/13/23 14:02,40.5
A,7/13/23 15:02,43
A,7/13/23 16:02,45
A,7/13/23 17:02,43
A,7/13/23 18:02,40
A,7/13/23 19:02,38
A,7/13/23 20:02,36
A,7/13/23 21:02,33.5
A,7/13/23 22:02,31.5
A,7/13/23 23:02,30.5
A,7/14/23 0:02,29
A,7/14/23 1:02,28
A,7/14/23 2:02,27
A,7/14/23 3:02,26.5
A,7/14/23 4:02,26
A,7/14/23 5:02,25
A,7/14/23 6:02,24.5
A,7/14/23 7:02,24.5
A,7/14/23 8:02,26
A,7/14/23 9:02,29
A,7/14/23 10:02,33.5
A,7/14/23 11:02,38.5
A,7/14/23 12:02,42
A,7/14/23 13:02,43
A,7/14/23 14:02,43
A,7/14/23 15:02,44.5
A,7/14/23 16:02,45.5
A,7/14/23 17:02,45
A,7/14/23 18:02,42
A,7/14/23 19:02,39.5
A,7/14/23 20:02,37.5
A,7/14/23 21:02,35.5
A,7/14/23 22:02,33.5
A,7/14/23 23:02,32
A,7/15/23 0:02,31
A,7/15/23 1:02,30
A,7/15/23 2:02,29
A,7/15/23 3:02,28
A,7/15/23 4:02,27
A,7/15/23 5:02,26.5
A,7/15/23 6:02,25.5
A,7/15/23 7:02,25.5
A,7/15/23 8:02,27
A,7/15/23 9:02,29.5
A,7/15/23 10:02,34
A,7/15/23 11:02,39
A,7/15/23 12:02,42.5
A,7/15/23 13:02,44
A,7/15/23 14:02,45
A,7/15/23 15:02,47
A,7/15/23 16:02,48
A,7/15/23 17:02,46.5
A,7/15/23 18:02,43.5
A,7/15/23 19:02,41
A,7/15/23 20:02,39
A,7/15/23 21:02,36
A,7/15/23 22:02,34
A,7/15/23 23:02,32.5
A,7/16/23 0:02,31.5
A,7/16/23 1:02,30.5
A,7/16/23 2:02,30
A,7/16/23 3:02,29
A,7/16/23 4:02,28
A,7/16/23 5:02,27.5
A,7/16/23 6:02,26.5
A,7/16/23 7:02,26.5
A,7/16/23 8:02,27.5
A,7/16/23 9:02,31.5
A,7/16/23 10:02,35.5
A,7/16/23 11:02,39.5
A,7/16/23 12:02,43.5
A,7/16/23 13:02,45
A,7/16/23 14:02,45
A,7/16/23 15:02,48
A,7/16/23 16:02,49
A,7/16/23 17:02,47
A,7/16/23 18:02,43.5
A,7/16/23 19:02,41
A,7/16/23 20:02,38.5
A,7/16/23 21:02,36
A,7/16/23 22:02,34.5
A,7/16/23 23:02,33.5
A,7/17/23 0:02,33
A,7/17/23 1:02,32.5
A,7/17/23 2:02,31.5
A,7/17/23 3:02,31
A,7/17/23 4:02,30.5
A,7/17/23 5:02,30
A,7/17/23 6:02,29.5
A,7/17/23 7:02,29
A,7/17/23 8:02,29.5
A,7/17/23 9:02,30
A,7/17/23 10:02,34.5
A,7/17/23 11:02,38.5
A,7/17/23 12:02,43
A,7/17/23 13:02,44.5
A,7/17/23 14:02,45.5
A,7/17/23 15:02,46.5
A,7/17/23 16:02,47
A,7/17/23 17:02,45
A,7/17/23 18:02,42
A,7/17/23 19:02,39.5
A,7/17/23 20:02,37
A,7/17/23 21:02,34.5
A,7/17/23 22:02,33
A,7/17/23 23:02,31.5
A,7/18/23 0:02,30.5
A,7/18/23 1:02,30
A,7/18/23 2:02,29
A,7/18/23 3:02,28.5
A,7/18/23 4:02,28
A,7/18/23 5:02,27
A,7/18/23 6:02,26.5
A,7/18/23 7:02,26.5
A,7/18/23 8:02,28
A,7/18/23 9:02,31
A,7/18/23 10:02,35.5
A,7/18/23 11:02,40
A,7/18/23 12:02,44
A,7/18/23 13:02,44
A,7/18/23 14:02,44.5
A,7/18/23 15:02,45
A,7/18/23 16:02,46
A,7/18/23 17:02,44
A,7/18/23 18:02,40.5
A,7/18/23 19:02,38
A,7/18/23 20:02,35.5
A,7/18/23 21:02,33
A,7/18/23 22:02,31.5
A,7/18/23 23:02,30
A,7/19/23 0:02,28.5
A,7/19/23 1:02,27.5
A,7/19/23 2:02,27
A,7/19/23 3:02,25.5
A,7/19/23 4:02,24.5
A,7/19/23 5:02,24.5
A,7/19/23 6:02,24
A,7/19/23 7:02,24
A,7/19/23 8:02,26
A,7/19/23 9:02,29
A,7/19/23 10:02,33.5
A,7/19/23 11:02,38.5
A,7/19/23 12:02,42
A,7/19/23 13:02,43
A,7/19/23 14:02,43
A,7/19/23 15:02,44.5
A,7/19/23 16:02,45.5
A,7/19/23 17:02,43.5
A,7/19/23 18:02,40.5
A,7/19/23 19:02,38
A,7/19/23 20:02,36
A,7/19/23 21:02,33
A,7/19/23 22:02,31.5
A,7/19/23 23:02,30
A,7/20/23 0:02,28.5
A,7/20/23 1:02,27.5
A,7/20/23 2:02,26.5
A,7/20/23 3:02,25.5
A,7/20/23 4:02,24.5
A,7/20/23 5:02,23.5
A,7/20/23 6:02,22.5
A,7/20/23 7:02,22.5
A,7/20/23 8:02,23.5
A,7/20/23 9:02,26.5
A,7/20/23 10:02,31.5
A,7/20/23 11:02,37
A,7/20/23 12:02,41
A,7/20/23 13:02,42
A,7/20/23 14:02,42
A,7/20/23 15:02,44.5
A,7/20/23 16:02,46.5
A,7/20/23 17:02,45
A,7/20/23 18:02,41.5
A,7/20/23 19:02,39.5
A,7/20/23 20:02,37
A,7/20/23 21:02,35
A,7/20/23 22:02,33.5
A,7/20/23 23:02,32
A,7/21/23 0:02,31
A,7/21/23 1:02,30
A,7/21/23 2:02,29
A,7/21/23 3:02,28
A,7/21/23 4:02,27
A,7/21/23 5:02,26
A,7/21/23 6:02,25.5
A,7/21/23 7:02,25.5
A,7/21/23 8:02,27
A,7/21/23 9:02,30
A,7/21/23 10:02,35
A,7/21/23 11:02,40
A,7/21/23 12:02,44
A,7/21/23 13:02,45
A,7/21/23 14:02,45.5
A,7/21/23 15:02,47
A,7/21/23 16:02,48
A,7/21/23 17:02,46.5
A,7/21/23 18:02,43.5
A,7/21/23 19:02,41
A,7/21/23 20:02,39
A,7/21/23 21:02,36
A,7/21/23 22:02,34
A,7/21/23 23:02,32.5
A,7/22/23 0:02,31
A,7/22/23 1:02,30
A,7/22/23 2:02,29
A,7/22/23 3:02,28
A,7/22/23 4:02,27.5
A,7/22/23 5:02,26.5
A,7/22/23 6:02,26
A,7/22/23 7:02,26
A,7/22/23 8:02,27
A,7/22/23 9:02,30.5
A,7/22/23 10:02,36
A,7/22/23 11:02,41
A,7/22/23 12:02,44
A,7/22/23 13:02,45
A,7/22/23 14:02,45.5
A,7/22/23 15:02,47.5
A,7/22/23 16:02,48
A,7/22/23 17:02,46.5
A,7/22/23 18:02,43.5
A,7/22/23 19:02,41.5
A,7/22/23 20:02,39
A,7/22/23 21:02,36.5
A,7/22/23 22:02,34.5
A,7/22/23 23:02,32.5
A,7/23/23 0:02,32
A,7/23/23 1:02,31
A,7/23/23 2:02,30
A,7/23/23 3:02,29.5
A,7/23/23 4:02,29
A,7/23/23 5:02,28.5
A,7/23/23 6:02,27.5
A,7/23/23 7:02,27.5
A,7/23/23 8:02,29
A,7/23/23 9:02,31.5
A,7/23/23 10:02,36
A,7/23/23 11:02,40.5
A,7/23/23 12:02,44
A,7/23/23 13:02,43.5
A,7/23/23 14:02,44.5
A,7/23/23 15:02,44.5
A,7/23/23 16:02,46
A,7/23/23 17:02,45
A,7/23/23 18:02,41.5
A,7/23/23 19:02,39.5
A,7/23/23 20:02,37
A,7/23/23 21:02,34.5
A,7/23/23 22:02,32.5
A,7/23/23 23:02,31
A,7/24/23 0:02,30
A,7/24/23 1:02,28.5
A,7/24/23 2:02,28
A,7/24/23 3:02,27
A,7/24/23 4:02,26
A,7/24/23 5:02,25.5
A,7/24/23 6:02,25
A,7/24/23 7:02,25
A,7/24/23 8:02,26.5
A,7/24/23 9:02,28.5
A,7/24/23 10:02,34
A,7/24/23 11:02,38.5
A,7/24/23 12:02,42
A,7/24/23 13:02,42.5
A,7/24/23 14:02,43
A,7/24/23 15:02,43
A,7/24/23 16:02,44.5
A,7/24/23 17:02,43.5
A,7/24/23 18:02,40.5
A,7/24/23 19:02,38
A,7/24/23 20:02,36
A,7/24/23 21:02,33.5
A,7/24/23 22:02,31.5
A,7/24/23 23:02,30.5
A,7/25/23 0:02,29
A,7/25/23 1:02,28
A,7/25/23 2:02,27
A,7/25/23 3:02,26
A,7/25/23 4:02,25.5
A,7/25/23 5:02,24
A,7/25/23 6:02,23.5
A,7/25/23 7:02,23.5
A,7/25/23 8:02,24.5
A,7/25/23 9:02,27.5
A,7/25/23 10:02,32
A,7/25/23 11:02,36.5
A,7/25/23 12:02,40.5
A,7/25/23 13:02,40.5
A,7/25/23 14:02,41.5
A,7/25/23 15:02,44
A,7/25/23 16:02,45.5
A,7/25/23 17:02,44.5
A,7/25/23 18:02,41
A,7/25/23 19:02,39
A,7/25/23 20:02,36.5
A,7/25/23 21:02,34.5
A,7/25/23 22:02,32.5
A,7/25/23 23:02,31.5
A,7/26/23 0:02,30.5
A,7/26/23 1:02,29
A,7/26/23 2:02,27.5
A,7/26/23 3:02,27
A,7/26/23 4:02,26.5
A,7/26/23 5:02,26
A,7/26/23 6:02,25
A,7/26/23 7:02,25
A,7/26/23 8:02,26.5
A,7/26/23 9:02,30
A,7/26/23 10:02,34.5
A,7/26/23 11:02,39
A,7/26/23 12:02,42.5
A,7/26/23 13:02,43
A,7/26/23 14:02,43
A,7/26/23 15:02,43.5
A,7/26/23 16:02,44.5
A,7/26/23 17:02,43
A,7/26/23 18:02,40.5
A,7/26/23 19:02,38
A,7/26/23 20:02,35.5
A,7/26/23 21:02,33.5
A,7/26/23 22:02,31.5
A,7/26/23 23:02,30
A,7/27/23 0:02,29
A,7/27/23 1:02,28
A,7/27/23 2:02,27
A,7/27/23 3:02,26.5
A,7/27/23 4:02,26
A,7/27/23 5:02,25
A,7/27/23 6:02,24
A,7/27/23 7:02,24.5
A,7/27/23 8:02,26
A,7/27/23 9:02,29
A,7/27/23 10:02,33
A,7/27/23 11:02,37
A,7/27/23 12:02,41
A,7/27/23 13:02,41.5
A,7/27/23 14:02,42
A,7/27/23 15:02,43
A,7/27/23 16:02,43.5
A,7/27/23 17:02,42.5
A,7/27/23 18:02,39.5
A,7/27/23 19:02,37
A,7/27/23 20:02,34.5
A,7/27/23 21:02,32
A,7/27/23 22:02,30.5
A,7/27/23 23:02,29.5
A,7/28/23 0:02,28
A,7/28/23 1:02,27
A,7/28/23 2:02,26.5
A,7/28/23 3:02,25.5
A,7/28/23 4:02,25
A,7/28/23 5:02,24
A,7/28/23 6:02,23.5
A,7/28/23 7:02,23.5
A,7/28/23 8:02,24.5
A,7/28/23 9:02,27.5
A,7/28/23 10:02,32.5
A,7/28/23 11:02,37
A,7/28/23 12:02,41
A,7/28/23 13:02,41
A,7/28/23 14:02,41.5
A,7/28/23 15:02,42.5
A,7/28/23 16:02,44
A,7/28/23 17:02,43
A,7/28/23 18:02,40
A,7/28/23 19:02,38
A,7/28/23 20:02,35.5
A,7/28/23 21:02,33.5
A,7/28/23 22:02,31.5
A,7/28/23 23:02,30
A,7/29/23 0:02,28.5
A,7/29/23 1:02,27.5
A,7/29/23 2:02,26.5
A,7/29/23 3:02,25.5
A,7/29/23 4:02,25
A,7/29/23 5:02,24.5
A,7/29/23 6:02,23.5
A,7/29/23 7:02,23.5
A,7/29/23 8:02,24.5
A,7/29/23 9:02,28
A,7/29/23 10:02,32.5
A,7/29/23 11:02,38
A,7/29/23 12:02,41.5
A,7/29/23 13:02,42
A,7/29/23 14:02,42
A,7/29/23 15:02,43
A,7/29/23 16:02,44
A,7/29/23 17:02,43
A,7/29/23 18:02,40
A,7/29/23 19:02,38
A,7/29/23 20:02,35.5
A,7/29/23 21:02,33
A,7/29/23 22:02,31
A,7/29/23 23:02,29.5
A,7/30/23 0:02,28
A,7/30/23 1:02,27
A,7/30/23 2:02,26
A,7/30/23 3:02,25.5
A,7/30/23 4:02,24.5
A,7/30/23 5:02,23.5
A,7/30/23 6:02,23
A,7/30/23 7:02,23
A,7/30/23 8:02,24
A,7/30/23 9:02,27
A,7/30/23 10:02,31.5
A,7/30/23 11:02,36
A,7/30/23 12:02,39.5
A,7/30/23 13:02,41
A,7/30/23 14:02,41.5
A,7/30/23 15:02,43
A,7/30/23 16:02,44
A,7/30/23 17:02,42.5
A,7/30/23 18:02,40
A,7/30/23 19:02,37.5
A,7/30/23 20:02,35.5
A,7/30/23 21:02,33
A,7/30/23 22:02,31
A,7/30/23 23:02,29.5
A,7/31/23 0:02,28
A,7/31/23 1:02,27
A,7/31/23 2:02,26.5
A,7/31/23 3:02,25.5
A,7/31/23 4:02,25
A,7/31/23 5:02,24.5
A,7/31/23 6:02,23.5
A,7/31/23 7:02,23.5
A,7/31/23 8:02,24.5
A,7/31/23 9:02,27.5
A,7/31/23 10:02,31
A,7/31/23 11:02,35.5
A,7/31/23 12:02,38.5
A,7/31/23 13:02,39
A,7/31/23 14:02,40
A,7/31/23 15:02,42.5
A,7/31/23 16:02,44
A,7/31/23 17:02,42.5
A,7/31/23 18:02,39.5
A,7/31/23 19:02,37.5
A,7/31/23 20:02,35
A,7/31/23 21:02,33
A,7/31/23 22:02,31.5
A,7/31/23 23:02,30
A,8/1/23 0:02,29
A,8/1/23 1:02,27.5
A,8/1/23 2:02,27
A,8/1/23 3:02,26
A,8/1/23 4:02,25
A,8/1/23 5:02,24
A,8/1/23 6:02,23.5
A,8/1/23 7:02,23.5
A,8/1/23 8:02,25
A,8/1/23 9:02,28.5
A,8/1/23 10:02,32.5
A,8/1/23 11:02,37
A,8/1/23 12:02,40.5
A,8/1/23 13:02,41
A,8/1/23 14:02,41.5
A,8/1/23 15:02,41.5
A,8/1/23 16:02,42.5
A,8/1/23 17:02,41.5
A,8/1/23 18:02,38.5
A,8/1/23 19:02,36.5
A,8/1/23 20:02,34
A,8/1/23 21:02,32
A,8/1/23 22:02,30.5
A,8/1/23 23:02,29
A,8/2/23 0:02,28
A,8/2/23 1:02,27
A,8/2/23 2:02,26
A,8/2/23 3:02,25
A,8/2/23 4:02,24
A,8/2/23 5:02,24
A,8/2/23 6:02,23.5
A,8/2/23 7:02,23.5
A,8/2/23 8:02,24.5
A,8/2/23 9:02,27
A,8/2/23 10:02,30.5
A,8/2/23 11:02,36
A,8/2/23 12:02,39
A,8/2/23 13:02,39.5
A,8/2/23 14:02,40
A,8/2/23 15:02,41
A,8/2/23 16:02,42
A,8/2/23 17:02,40.5
A,8/2/23 18:02,38
A,8/2/23 19:02,35.5
A,8/2/23 20:02,33
A,8/2/23 21:02,31
A,8/2/23 22:02,29.5
A,8/2/23 23:02,28
A,8/3/23 0:02,27
A,8/3/23 1:02,26.5
A,8/3/23 2:02,25.5
A,8/3/23 3:02,24.5
A,8/3/23 4:02,23.5
A,8/3/23 5:02,23
A,8/3/23 6:02,22.5
A,8/3/23 7:02,23
A,8/3/23 8:02,24
A,8/3/23 9:02,26.5
A,8/3/23 10:02,32
A,8/3/23 11:02,37
A,8/3/23 12:02,40
A,8/3/23 13:02,40.5
A,8/3/23 14:02,41
A,8/3/23 15:02,41.5
A,8/3/23 16:02,41.5
A,8/3/23 17:02,40.5
A,8/3/23 18:02,38
A,8/3/23 19:02,35.5
A,8/3/23 20:02,33
A,8/3/23 21:02,31
A,8/3/23 22:02,29.5
A,8/3/23 23:02,28
A,8/4/23 0:02,27
A,8/4/23 1:02,26
A,8/4/23 2:02,25
A,8/4/23 3:02,24.5
A,8/4/23 4:02,23.5
A,8/4/23 5:02,23
A,8/4/23 6:02,22.5
A,8/4/23 7:02,22.5
A,8/4/23 8:02,23.5
A,8/4/23 9:02,26
A,8/4/23 10:02,31.5
A,8/4/23 11:02,36.5
A,8/4/23 12:02,40
A,8/4/23 13:02,41
A,8/4/23 14:02,42
A,8/4/23 15:02,42
A,8/4/23 16:02,42.5
A,8/4/23 17:02,41.5
A,8/4/23 18:02,39
A,8/4/23 19:02,37.5
D,11/30/22 16:27,10.5
D,11/30/22 17:27,9.5
D,11/30/22 18:27,9
D,11/30/22 19:27,9
D,11/30/22 20:27,8.5
D,11/30/22 21:27,8.5
D,11/30/22 22:27,8.5
D,11/30/22 23:27,8
D,12/1/22 0:27,8
D,12/1/22 1:27,8
D,12/1/22 2:27,8
D,12/1/22 3:27,8
D,12/1/22 4:27,8
D,12/1/22 5:27,8
D,12/1/22 6:27,8
D,12/1/22 7:27,8
D,12/1/22 8:27,8.5
D,12/1/22 9:27,8.5
D,12/1/22 10:27,8.5
D,12/1/22 11:27,9
D,12/1/22 12:27,10
D,12/1/22 13:27,10
D,12/1/22 14:27,10.5
D,12/1/22 15:27,10
D,12/1/22 16:27,9.5
D,12/1/22 17:27,8.5
D,12/1/22 18:27,8
D,12/1/22 19:27,7.5
D,12/1/22 20:27,7
D,12/1/22 21:27,6.5
D,12/1/22 22:27,6
D,12/1/22 23:27,6
D,12/2/22 0:27,5.5
D,12/2/22 1:27,5
D,12/2/22 2:27,4.5
D,12/2/22 3:27,4.5
D,12/2/22 4:27,4
D,12/2/22 5:27,4
D,12/2/22 6:27,4
D,12/2/22 7:27,4
D,12/2/22 8:27,4.5
D,12/2/22 9:27,6
D,12/2/22 10:27,7.5
D,12/2/22 11:27,9
D,12/2/22 12:27,9.5
D,12/2/22 13:27,10.5
D,12/2/22 14:27,10.5
D,12/2/22 15:27,10
D,12/2/22 16:27,9
D,12/2/22 17:27,8
D,12/2/22 18:27,7.5
D,12/2/22 19:27,7
D,12/2/22 20:27,6.5
D,12/2/22 21:27,6
D,12/2/22 22:27,6
D,12/2/22 23:27,5.5
D,12/3/22 0:27,5.5
D,12/3/22 1:27,5.5
D,12/3/22 2:27,5.5
D,12/3/22 3:27,5.5
D,12/3/22 4:27,5.5
D,12/3/22 5:27,5.5
D,12/3/22 6:27,6
D,12/3/22 7:27,6
D,12/3/22 8:27,6
D,12/3/22 9:27,6
D,12/3/22 10:27,6.5
D,12/3/22 11:27,6.5
D,12/3/22 12:27,7
D,12/3/22 13:27,7
D,12/3/22 14:27,7
D,12/3/22 15:27,7
D,12/3/22 16:27,7
D,12/3/22 17:27,7
D,12/3/22 18:27,7
D,12/3/22 19:27,6.5
D,12/3/22 20:27,6.5
D,12/3/22 21:27,6.5
D,12/3/22 22:27,6.5
D,12/3/22 23:27,6.5
D,12/4/22 0:27,6
D,12/4/22 1:27,6.5
D,12/4/22 2:27,6.5
D,12/4/22 3:27,6.5
D,12/4/22 4:27,6.5
D,12/4/22 5:27,6.5
D,12/4/22 6:27,6.5
D,12/4/22 7:27,6.5
D,12/4/22 8:27,7
D,12/4/22 9:27,8
D,12/4/22 10:27,10
D,12/4/22 11:27,10.5
D,12/4/22 12:27,11.5
D,12/4/22 13:27,11
D,12/4/22 14:27,11.5
D,12/4/22 15:27,11.5
D,12/4/22 16:27,10.5
D,12/4/22 17:27,10
D,12/4/22 18:27,9.5
D,12/4/22 19:27,9
D,12/4/22 20:27,8.5
D,12/4/22 21:27,8.5
D,12/4/22 22:27,8
D,12/4/22 23:27,8
D,12/5/22 0:27,8
D,12/5/22 1:27,8
D,12/5/22 2:27,8
D,12/5/22 3:27,8
D,12/5/22 4:27,8
D,12/5/22 5:27,8
D,12/5/22 6:27,8
D,12/5/22 7:27,8
D,12/5/22 8:27,8.5
D,12/5/22 9:27,9.5
D,12/5/22 10:27,11
D,12/5/22 11:27,12.5
D,12/5/22 12:27,12.5
D,12/5/22 13:27,12.5
D,12/5/22 14:27,12.5
D,12/5/22 15:27,12
D,12/5/22 16:27,11
D,12/5/22 17:27,10.5
D,12/5/22 18:27,10
D,12/5/22 19:27,9.5
D,12/5/22 20:27,9.5
D,12/5/22 21:27,9
D,12/5/22 22:27,8.5
D,12/5/22 23:27,8.5
D,12/6/22 0:27,8.5
D,12/6/22 1:27,8.5
D,12/6/22 2:27,8.5
D,12/6/22 3:27,8.5
D,12/6/22 4:27,8.5
D,12/6/22 5:27,8.5
D,12/6/22 6:27,8.5
D,12/6/22 7:27,8.5
D,12/6/22 8:27,8.5
D,12/6/22 9:27,9
D,12/6/22 10:27,10
D,12/6/22 11:27,11.5
D,12/6/22 12:27,12.5
D,12/6/22 13:27,13
D,12/6/22 14:27,13
D,12/6/22 15:27,12.5
D,12/6/22 16:27,11.5
D,12/6/22 17:27,10.5
D,12/6/22 18:27,10
D,12/6/22 19:27,9.5
D,12/6/22 20:27,9
D,12/6/22 21:27,8.5
D,12/6/22 22:27,8
D,12/6/22 23:27,7.5
D,12/7/22 0:27,7
D,12/7/22 1:27,6.5
D,12/7/22 2:27,6.5
D,12/7/22 3:27,6
D,12/7/22 4:27,5.5
D,12/7/22 5:27,5.5
D,12/7/22 6:27,5
D,12/7/22 7:27,5
D,12/7/22 8:27,6
D,12/7/22 9:27,7.5
D,12/7/22 10:27,9
D,12/7/22 11:27,11
D,12/7/22 12:27,12
D,12/7/22 13:27,13
D,12/7/22 14:27,12.5
D,12/7/22 15:27,12
D,12/7/22 16:27,11.5
D,12/7/22 17:27,10.5
D,12/7/22 18:27,9.5
D,12/7/22 19:27,9
D,12/7/22 20:27,8.5
D,12/7/22 21:27,8
D,12/7/22 22:27,7.5
D,12/7/22 23:27,7.5
D,12/8/22 0:27,7
D,12/8/22 1:27,6.5
D,12/8/22 2:27,6.5
D,12/8/22 3:27,6.5
D,12/8/22 4:27,6
D,12/8/22 5:27,6
D,12/8/22 6:27,6
D,12/8/22 7:27,6
D,12/8/22 8:27,6.5
D,12/8/22 9:27,7.5
D,12/8/22 10:27,8.5
D,12/8/22 11:27,9
D,12/8/22 12:27,10
D,12/8/22 13:27,10
D,12/8/22 14:27,10
D,12/8/22 15:27,10
D,12/8/22 16:27,9.5
D,12/8/22 17:27,9.5
D,12/8/22 18:27,9
D,12/8/22 19:27,9
D,12/8/22 20:27,9
D,12/8/22 21:27,9
D,12/8/22 22:27,9
D,12/8/22 23:27,9
D,12/9/22 0:27,8.5
D,12/9/22 1:27,8.5
D,12/9/22 2:27,8.5
D,12/9/22 3:27,8
D,12/9/22 4:27,8
D,12/9/22 5:27,7.5
D,12/9/22 6:27,7.5
D,12/9/22 7:27,7
D,12/9/22 8:27,7.5
D,12/9/22 9:27,8.5
D,12/9/22 10:27,10
D,12/9/22 11:27,10.5
D,12/9/22 12:27,12
D,12/9/22 13:27,11.5
D,12/9/22 14:27,11
D,12/9/22 15:27,11
D,12/9/22 16:27,10.5
D,12/9/22 17:27,10
D,12/9/22 18:27,9.5
D,12/9/22 19:27,9.5
D,12/9/22 20:27,9.5
D,12/9/22 21:27,9.5
D,12/9/22 22:27,9
D,12/9/22 23:27,9
D,12/10/22 0:27,9
D,12/10/22 1:27,9
D,12/10/22 2:27,9
D,12/10/22 3:27,9
D,12/10/22 4:27,9
D,12/10/22 5:27,9
D,12/10/22 6:27,9
D,12/10/22 7:27,9
D,12/10/22 8:27,9.5
D,12/10/22 9:27,9.5
D,12/10/22 10:27,10
D,12/10/22 11:27,10
D,12/10/22 12:27,10.5
D,12/10/22 13:27,10.5
D,12/10/22 14:27,11
D,12/10/22 15:27,11.5
D,12/10/22 16:27,11
D,12/10/22 17:27,10.5
D,12/10/22 18:27,10.5
D,12/10/22 19:27,10
D,12/10/22 20:27,10
D,12/10/22 21:27,10
D,12/10/22 22:27,9.5
D,12/10/22 23:27,9.5
D,12/11/22 0:27,9
D,12/11/22 1:27,9
D,12/11/22 2:27,9
D,12/11/22 3:27,8.5
D,12/11/22 4:27,8.5
D,12/11/22 5:27,8.5
D,12/11/22 6:27,8.5
D,12/11/22 7:27,8
D,12/11/22 8:27,8
D,12/11/22 9:27,8.5
D,12/11/22 10:27,9.5
D,12/11/22 11:27,10.5
D,12/11/22 12:27,11
D,12/11/22 13:27,10.5
D,12/11/22 14:27,10
D,12/11/22 15:27,10
D,12/11/22 16:27,9.5
D,12/11/22 17:27,9
D,12/11/22 18:27,9
D,12/11/22 19:27,8.5
D,12/11/22 20:27,8.5
D,12/11/22 21:27,8.5
D,12/11/22 22:27,8.5
D,12/11/22 23:27,8.5
D,12/12/22 0:27,8.5
