month,growmonth,parent.pop,elevation.group,elev_m,PckSum,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
12,4,BH,Low,511.4294422,0,2013,31.260000228881836,0,15.859999656677246,0.41999998688697815,15.4399995803833,3,10
1,5,BH,Low,511.4294422,0,2013,28.3700008392334,0,24.479999542236328,0.2800000011920929,12.920000076293944,3,10
2,6,BH,Low,511.4294422,0,2013,40.439998626708984,0,17.239999771118164,1.2000000476837158,14.399999618530272,3,10
3,7,BH,Low,511.4294422,0,2013,61.150001525878906,0,24.329999923706055,5.730000019073486,19.829999923706055,3,10
4,8,BH,Low,511.4294422,0,2013,74.94000244140625,0,13.550000190734863,7.230000019073486,23.149999618530273,3,10
5,9,BH,Low,511.4294422,0,2013,75.720001220703125,0,14.670000076293944,10.390000343322754,26.670000076293945,3,10
6,10,BH,Low,511.4294422,0,2013,101.29000091552734,0,2.4700000286102295,14.369999885559082,32.130001068115234,3,10
11,3,CC,Low,313,0,2013,33.869998931884766,0,53.79999923706055,6.820000171661377,19.75,2,10
12,4,CC,Low,313,0,2013,20.90999984741211,0,11.239999771118164,2.0799999237060547,15.039999961853027,2,10
1,5,CC,Low,313,0,2013,19.739999771118164,0,25.940000534057617,1.8600000143051147,13.199999809265137,2,10
2,6,CC,Low,313,0,2013,32.130001068115234,0,22.420000076293945,3.0999999046325684,16.309999465942383,2,10
3,7,CC,Low,313,0,2013,52.060001373291016,0,76.51000213623047,6.78000020980835,19.8700008392334,2,10
4,8,CC,Low,313,0,2013,70.51000213623047,0,28.989999771118164,9.350000381469728,23.420000076293945,2,10
5,9,CC,Low,313,0,2013,71.4000015258789,0,13.75,12.140000343322754,26.200000762939453,2,10
6,10,CC,Low,313,0,2013,29.809999465942383,0,38.189998626708984,15.220000267028809,30.940000534057617,2,10
11,3,IH,Low,454.1298385,2.3243332862854005,2013,34.130001068115234,0,42.970001220703125,6.079999923706055,19.15999984741211,2,12
12,4,IH,Low,454.1298385,2.3243332862854005,2013,21.3799991607666,0,13.489999771118164,1.3899999856948853,14.970000267028809,2,12
1,5,IH,Low,454.1298385,2.3243332862854005,2013,19.100000381469727,0,29.270000457763672,1.0700000524520874,12.710000038146973,2,12
2,6,IH,Low,454.1298385,2.3243332862854005,2013,28.13999938964844,0,17.030000686645508,2.009999990463257,15.31999969482422,2,12
3,7,IH,Low,454.1298385,2.3243332862854005,2013,43.130001068115234,0,71.44000244140625,5.860000133514404,18.790000915527344,2,12
4,8,IH,Low,454.1298385,2.3243332862854005,2013,60.2599983215332,0,34.220001220703125,7.960000038146973,21.86000061035156,2,12
5,9,IH,Low,454.1298385,2.3243332862854005,2013,52.75,0,21.8799991607666,10.670000076293944,24.940000534057617,2,12
6,10,IH,Low,454.1298385,2.3243332862854005,2013,0,0,37.40999984741211,13.899999618530272,29.760000228881836,2,12
7,11,IH,Low,454.1298385,2.3243332862854005,2013,75.7699966430664,0,0,17.690000534057617,34.7400016784668,2,12
8,12,IH,Low,454.1298385,2.3243332862854005,2013,103.66999816894533,0,0.09000000357627869,15.550000190734863,31.6299991607666,2,12
12,4,SC,Low,421.5178299,0.25233333905537925,2013,24.969999313354492,0,13.899999618530272,1.0700000524520874,14.350000381469728,3,10
1,5,SC,Low,421.5178299,0.25233333905537925,2013,22.510000228881836,0,29.6200008392334,0.6299999952316284,12.65999984741211,3,10
2,6,SC,Low,421.5178299,0.25233333905537925,2013,31.739999771118164,0,15.100000381469728,1.5099999904632568,14.510000228881836,3,10
3,7,SC,Low,421.5178299,0.25233333905537925,2013,49.439998626708984,0,56.90999984741211,5.579999923706055,18.8799991607666,3,10
4,8,SC,Low,421.5178299,0.25233333905537925,2013,69.58000183105469,0,31.790000915527344,7.539999961853027,21.829999923706055,3,10
5,9,SC,Low,421.5178299,0.25233333905537925,2013,72.36000061035156,0,12.09000015258789,10.010000228881836,25.959999084472656,3,10
6,10,SC,Low,421.5178299,0.25233333905537925,2013,50.540000915527344,0,13.56999969482422,12.739999771118164,30.93000030517578,3,10
11,3,TM2,Low,379.1526973,0,2013,33.47999954223633,0,58.61000061035156,6.769999980926514,19.25,2,10
12,4,TM2,Low,379.1526973,0,2013,19.06999969482422,0,12.510000228881836,2,14.729999542236328,2,10
1,5,TM2,Low,379.1526973,0,2013,18.31999969482422,0,29.540000915527344,1.690000057220459,13.050000190734863,2,10
2,6,TM2,Low,379.1526973,0,2013,21.020000457763672,0,24.399999618530273,2.880000114440918,15.93000030517578,2,10
3,7,TM2,Low,379.1526973,0,2013,32.59000015258789,0,82.69999694824219,6.46999979019165,19.420000076293945,2,10
4,8,TM2,Low,379.1526973,0,2013,52.099998474121094,0,32.130001068115234,9.050000190734863,22.899999618530273,2,10
5,9,TM2,Low,379.1526973,0,2013,91.66999816894533,0,14.25,11.779999732971191,25.690000534057617,2,10
6,10,TM2,Low,379.1526973,0,2013,2.7699999809265137,0,40.11000061035156,15.020000457763672,30.469999313354492,2,10
12,4,BH,Low,511.4294422,0,2014,33.220001220703125,0,99.76000213623048,5.170000076293945,14.510000228881836,3,10
1,5,BH,Low,511.4294422,0,2014,34.959999084472656,0,29.75,3.509999990463257,19.270000457763672,3,10
2,6,BH,Low,511.4294422,0,2014,45.650001525878906,0,57.400001525878906,4.820000171661377,16.290000915527344,3,10
3,7,BH,Low,511.4294422,0,2014,65.2699966430664,0,53.2599983215332,6.300000190734863,19.6299991607666,3,10
4,8,BH,Low,511.4294422,0,2014,78.70999908447266,0,41.380001068115234,7.079999923706055,22.3700008392334,3,10
5,9,BH,Low,511.4294422,0,2014,84.62999725341797,0,4.360000133514404,10.369999885559082,27.739999771118164,3,10
6,10,BH,Low,511.4294422,0,2014,127,0,0.1599999964237213,13.699999809265137,32.45000076293945,3,10
11,3,CC,Low,313,0,2014,33.25,0,112.11000061035156,7.650000095367432,17.829999923706055,2,10
12,4,CC,Low,313,0,2014,20.049999237060547,0,355.8800048828125,7.300000190734863,13.760000228881836,2,10
1,5,CC,Low,313,0,2014,22.739999771118164,0,17.829999923706055,5.610000133514404,19.229999542236328,2,10
2,6,CC,Low,313,0,2014,31.670000076293945,0,253.77000427246097,6.269999980926514,16.079999923706055,2,10
3,7,CC,Low,313,0,2014,37.2400016784668,0,226.94000244140625,8.069999694824219,19.1200008392334,2,10
4,8,CC,Low,313,0,2014,69.44000244140625,0,38.720001220703125,8.9399995803833,22.280000686645508,2,10
5,9,CC,Low,313,0,2014,72.54000091552734,0,9.039999961853027,12.510000228881836,27.68000030517578,2,10
6,10,CC,Low,313,0,2014,90.5500030517578,0,0,15,32.11000061035156,2,10
11,3,IH,Low,454.1298385,2.3243332862854005,2014,32.529998779296875,0,127.0199966430664,6.360000133514404,17.440000534057617,2,12
12,4,IH,Low,454.1298385,2.3243332862854005,2014,18.829999923706055,0,331.94000244140625,5.409999847412109,12.6899995803833,2,12
1,5,IH,Low,454.1298385,2.3243332862854005,2014,23.5,0,29.049999237060547,5.429999828338623,18.93000030517578,2,12
2,6,IH,Low,454.1298385,2.3243332862854005,2014,26.18000030517578,0,296,5.170000076293945,15.1899995803833,2,12
3,7,IH,Low,454.1298385,2.3243332862854005,2014,22.18000030517578,0,186.8800048828125,6.78000020980835,18.290000915527344,2,12
4,8,IH,Low,454.1298385,2.3243332862854005,2014,35.439998626708984,0,70.9800033569336,7.550000190734863,21,2,12
5,9,IH,Low,454.1298385,2.3243332862854005,2014,53.31999969482422,0,11.6899995803833,10.949999809265137,25.90999984741211,2,12
6,10,IH,Low,454.1298385,2.3243332862854005,2014,57.5,0,0,13.699999809265137,30.81999969482422,2,12
7,11,IH,Low,454.1298385,2.3243332862854005,2014,74.12000274658203,0,0.02999999932944774,18.31999969482422,34.45000076293945,2,12
8,12,IH,Low,454.1298385,2.3243332862854005,2014,96.43000030517578,0,1.590000033378601,17.260000228881836,32.2599983215332,2,12
12,4,SC,Low,421.5178299,0.25233333905537925,2014,24.1200008392334,0,240.6000061035156,5.519999980926514,13.420000076293944,3,10
1,5,SC,Low,421.5178299,0.25233333905537925,2014,28.270000457763672,0,22.3700008392334,4.320000171661377,18.06999969482422,3,10
2,6,SC,Low,421.5178299,0.25233333905537925,2014,34.459999084472656,0,207.2599945068359,5.019999980926514,15.279999732971191,3,10
3,7,SC,Low,421.5178299,0.25233333905537925,2014,32.45000076293945,0,124.31999969482422,6.710000038146973,18.540000915527344,3,10
4,8,SC,Low,421.5178299,0.25233333905537925,2014,39.70000076293945,0,65.83000183105469,6.869999885559082,20.63999938964844,3,10
5,9,SC,Low,421.5178299,0.25233333905537925,2014,71.48999786376953,0,7.909999847412109,9.90999984741211,26.1200008392334,3,10
6,10,SC,Low,421.5178299,0.25233333905537925,2014,97.23999786376952,0,0,12.149999618530272,31.100000381469727,3,10
11,3,TM2,Low,379.1526973,0,2014,29.06999969482422,0,120.8499984741211,7.429999828338623,17.440000534057617,2,10
12,4,TM2,Low,379.1526973,0,2014,7.760000228881836,0,395.4299926757813,6.880000114440918,13.210000038146973,2,10
1,5,TM2,Low,379.1526973,0,2014,23.280000686645508,0,19.6299991607666,5.619999885559082,18.93000030517578,2,10
2,6,TM2,Low,379.1526973,0,2014,15.9399995803833,0,274.510009765625,5.860000133514404,15.56999969482422,2,10
3,7,TM2,Low,379.1526973,0,2014,0,0,256.489990234375,7.599999904632568,18.540000915527344,2,10
4,8,TM2,Low,379.1526973,0,2014,48.29999923706055,0,42.90999984741211,8.579999923706055,21.739999771118164,2,10
5,9,TM2,Low,379.1526973,0,2014,93.16999816894533,0,10.619999885559082,12.140000343322754,27.190000534057617,2,10
6,10,TM2,Low,379.1526973,0,2014,112.41000366210938,0,0,14.850000381469728,31.6200008392334,2,10
12,4,BH,Low,511.4294422,0,2015,27.56999969482422,0,155.13999938964844,1.1799999475479126,11.739999771118164,3,10
1,5,BH,Low,511.4294422,0,2015,31.56999969482422,0,5.710000038146973,3.2799999713897705,15.68000030517578,3,10
2,6,BH,Low,511.4294422,0,2015,46.25,0,48.310001373291016,5.659999847412109,18.68000030517578,3,10
3,7,BH,Low,511.4294422,0,2015,65.3499984741211,0,3.839999914169311,6.699999809265137,22.040000915527344,3,10
4,8,BH,Low,511.4294422,0,2015,79.30000305175781,0,44.720001220703125,6.829999923706055,22.260000228881836,3,10
5,9,BH,Low,511.4294422,0,2015,82.2699966430664,0,9.300000190734863,9.329999923706056,24.450000762939453,3,10
6,10,BH,Low,511.4294422,0,2015,128.99000549316406,0,0.3199999928474426,15.899999618530272,33.630001068115234,3,10
11,3,CC,Low,313,0,2015,32.220001220703125,0,92.910003662109375,4.809999942779541,16.389999389648438,2,10
12,4,CC,Low,313,0,2015,20.38999938964844,0,188.67999267578125,3.5999999046325684,11.770000457763672,2,10
1,5,CC,Low,313,0,2015,21.43000030517578,0,2.880000114440918,5.079999923706055,16.030000686645508,2,10
2,6,CC,Low,313,0,2015,34.9900016784668,0,103.55999755859376,7.559999942779541,18.93000030517578,2,10
3,7,CC,Low,313,0,2015,54.5,0,12.140000343322754,8.6899995803833,22.239999771118164,2,10
4,8,CC,Low,313,0,2015,69.1500015258789,0,62.599998474121094,8.289999961853027,22.489999771118164,2,10
5,9,CC,Low,313,0,2015,70.0199966430664,0,1,10.949999809265137,25.229999542236328,2,10
6,10,CC,Low,313,0,2015,92.54000091552734,0,4.860000133514404,16.709999084472656,33.41999816894531,2,10
11,3,IH,Low,454.1298385,2.3243332862854005,2015,34.2599983215332,0,107.58999633789062,3.690000057220459,15.420000076293944,2,12
12,4,IH,Low,454.1298385,2.3243332862854005,2015,19.489999771118164,0,232.5399932861328,2,11,2,12
1,5,IH,Low,454.1298385,2.3243332862854005,2015,21.010000228881836,0,0.15000000596046448,4.340000152587891,16.40999984741211,2,12
2,6,IH,Low,454.1298385,2.3243332862854005,2015,30.979999542236328,0,120.79000091552734,6.340000152587891,18.770000457763672,2,12
3,7,IH,Low,454.1298385,2.3243332862854005,2015,45.029998779296875,0,17.969999313354492,7.260000228881836,21.229999542236328,2,12
4,8,IH,Low,454.1298385,2.3243332862854005,2015,59.08000183105469,0,71.98999786376953,6.840000152587891,21.100000381469727,2,12
5,9,IH,Low,454.1298385,2.3243332862854005,2015,51.63999938964844,0,5.039999961853027,9.59000015258789,23.8799991607666,2,12
6,10,IH,Low,454.1298385,2.3243332862854005,2015,48.040000915527344,0,13.859999656677246,15.199999809265137,31.959999084472656,2,12
7,11,IH,Low,454.1298385,2.3243332862854005,2015,0,0,0.8700000047683716,17.360000610351562,32.790000915527344,2,12
8,12,IH,Low,454.1298385,2.3243332862854005,2015,149.5500030517578,0,0,16.540000915527344,32.529998779296875,2,12
12,4,SC,Low,421.5178299,0.25233333905537925,2015,22,0,170.22000122070312,1.7000000476837158,11.210000038146973,3,10
1,5,SC,Low,421.5178299,0.25233333905537925,2015,24.15999984741211,0,0.9700000286102296,3.660000085830689,14.619999885559082,3,10
2,6,SC,Low,421.5178299,0.25233333905537925,2015,35.209999084472656,0,134.6199951171875,6.179999828338623,18.209999084472656,3,10
3,7,SC,Low,421.5178299,0.25233333905537925,2015,51.560001373291016,0,18.36000061035156,7.150000095367432,21.079999923706055,3,10
4,8,SC,Low,421.5178299,0.25233333905537925,2015,62.939998626708984,0,74.63999938964844,6.230000019073486,20.739999771118164,3,10
5,9,SC,Low,421.5178299,0.25233333905537925,2015,67.66999816894531,0,22.469999313354492,8.609999656677246,23.479999542236328,3,10
6,10,SC,Low,421.5178299,0.25233333905537925,2015,92.2699966430664,0,0.6800000071525574,14.010000228881836,32.2400016784668,3,10
11,3,TM2,Low,379.1526973,0,2015,31.270000457763672,0,97.410003662109375,4.550000190734863,15.899999618530272,2,10
12,4,TM2,Low,379.1526973,0,2015,18.440000534057617,0,215.52999877929688,3.240000009536743,11.220000267028809,2,10
1,5,TM2,Low,379.1526973,0,2015,19.18000030517578,0,3.7200000286102295,5.110000133514404,16,2,10
2,6,TM2,Low,379.1526973,0,2015,22.3700008392334,0,118.58999633789062,7.369999885559082,18.56999969482422,2,10
3,7,TM2,Low,379.1526973,0,2015,34.13999938964844,0,14.5,8.449999809265137,21.719999313354492,2,10
4,8,TM2,Low,379.1526973,0,2015,51.060001373291016,0,66.37000274658203,7.949999809265137,21.989999771118164,2,10
5,9,TM2,Low,379.1526973,0,2015,89.93000030517578,0,3.5899999141693115,10.6899995803833,24.709999084472656,2,10
6,10,TM2,Low,379.1526973,0,2015,114.93000030517578,0,6,16.56999969482422,32.970001220703125,2,10
12,4,BH,Low,511.4294422,0,2016,27.299999237060547,0,131.63999938964844,1.9700000286102295,12.979999542236328,3,10
1,5,BH,Low,511.4294422,0,2016,26.549999237060547,0,176.08999633789062,3.640000104904175,13.079999923706056,3,10
2,6,BH,Low,511.4294422,0,2016,44.220001220703125,0,25.309999465942383,4.449999809265137,18.149999618530273,3,10
3,7,BH,Low,511.4294422,0,2016,44.20000076293945,0,153.0800018310547,6.019999980926514,17.559999465942383,3,10
4,8,BH,Low,511.4294422,0,2016,41.27000045776367,0,68.7699966430664,8.069999694824219,21.770000457763672,3,10
5,9,BH,Low,511.4294422,0,2016,73.76000213623047,0,11.06999969482422,10.18000030517578,25.5,3,10
6,10,BH,Low,511.4294422,0,2016,99.44000244140624,0,1.559999942779541,14.960000038146973,33.279998779296875,3,10
11,3,CC,Low,313,0,2016,30.219999313354492,0,115.13999938964844,7.599999904632568,17.540000915527344,2,10
12,4,CC,Low,313,0,2016,18.520000457763672,0,265.30999755859375,3.0899999141693115,12.31999969482422,2,10
1,5,CC,Low,313,0,2016,18.200000762939453,0,332.4700012207031,5.389999866485596,12.8100004196167,2,10
2,6,CC,Low,313,0,2016,34.470001220703125,0,46.66999816894531,6.559999942779541,18.549999237060547,2,10
3,7,CC,Low,313,0,2016,36.31999969482422,0,326.7300109863281,7.5,17.59000015258789,2,10
4,8,CC,Low,313,0,2016,70.20999908447266,0,39.72999954223633,9.600000381469728,22.719999313354492,2,10
5,9,CC,Low,313,0,2016,71.20999908447266,0,20.510000228881836,12.479999542236328,25.600000381469727,2,10
6,10,CC,Low,313,0,2016,90.9000015258789,0,6.019999980926514,15.779999732971191,31.93000030517578,2,10
11,3,IH,Low,454.1298385,2.3243332862854005,2016,24.530000686645508,0,142.32000732421875,6.289999961853027,17.110000610351562,2,12
12,4,IH,Low,454.1298385,2.3243332862854005,2016,17.56999969482422,0,242.75,2.200000047683716,12.079999923706056,2,12
1,5,IH,Low,454.1298385,2.3243332862854005,2016,16.459999084472656,0,287.30999755859375,4.159999847412109,12.100000381469728,2,12
2,6,IH,Low,454.1298385,2.3243332862854005,2016,30.3799991607666,0,43.91999816894531,5.159999847412109,18.43000030517578,2,12
3,7,IH,Low,454.1298385,2.3243332862854005,2016,21.510000228881836,0,318.0400085449219,5.989999771118164,16.639999389648438,2,12
4,8,IH,Low,454.1298385,2.3243332862854005,2016,59.68000030517578,0,49.65999984741211,8.069999694824219,21.280000686645508,2,12
5,9,IH,Low,454.1298385,2.3243332862854005,2016,52.02000045776367,0,24.1299991607666,10.31999969482422,23.899999618530273,2,12
6,10,IH,Low,454.1298385,2.3243332862854005,2016,57.83000183105469,0,0,14.369999885559082,31.190000534057617,2,12
7,11,IH,Low,454.1298385,2.3243332862854005,2016,71.660003662109375,0,0,15.970000267028809,33.959999084472656,2,12
8,12,IH,Low,454.1298385,2.3243332862854005,2016,90.41999816894533,0,0,16.15999984741211,33.599998474121094,2,12
12,4,SC,Low,421.5178299,0.25233333905537925,2016,20.559999465942383,0,135.30999755859375,2.0899999141693115,11.609999656677246,3,10
1,5,SC,Low,421.5178299,0.25233333905537925,2016,20.15999984741211,0,212.3300018310547,4.03000020980835,11.989999771118164,3,10
2,6,SC,Low,421.5178299,0.25233333905537925,2016,34.56999969482422,0,33.40999984741211,5.050000190734863,17.68000030517578,3,10
3,7,SC,Low,421.5178299,0.25233333905537925,2016,30.579999923706055,0,222.94000244140625,6.170000076293945,16.940000534057617,3,10
4,8,SC,Low,421.5178299,0.25233333905537925,2016,37.540000915527344,0,77.31999969482422,7.820000171661377,20.63999938964844,3,10
5,9,SC,Low,421.5178299,0.25233333905537925,2016,69.04000091552734,0,12.1899995803833,9.8100004196167,24.149999618530273,3,10
6,10,SC,Low,421.5178299,0.25233333905537925,2016,94.7699966430664,0,0,13.199999809265137,31.809999465942383,3,10
11,3,TM2,Low,379.1526973,0,2016,26.649999618530273,0,123.81999969482422,7.320000171661377,17.049999237060547,2,10
12,4,TM2,Low,379.1526973,0,2016,7.75,0,302.9100036621094,2.7699999809265137,11.979999542236328,2,10
1,5,TM2,Low,379.1526973,0,2016,17.709999084472656,0,376.6000061035156,4.96999979019165,12.220000267028809,2,10
2,6,TM2,Low,379.1526973,0,2016,22.559999465942383,0,51.900001525878906,6.389999866485596,18.149999618530273,2,10
3,7,TM2,Low,379.1526973,0,2016,0,0,363.6499938964844,7.090000152587891,17.030000686645508,2,10
4,8,TM2,Low,379.1526973,0,2016,41.900001525878906,0,47,9.270000457763672,22.239999771118164,2,10
5,9,TM2,Low,379.1526973,0,2016,91.38999938964844,0,24.280000686645508,12.079999923706056,25.079999923706055,2,10
6,10,TM2,Low,379.1526973,0,2016,112.87999725341795,0,8.600000381469727,15.670000076293944,31.43000030517578,2,10
12,4,BH,Low,511.4294422,0,2017,31.600000381469727,0,4.619999885559082,1.919999957084656,16.610000610351562,3,10
1,5,BH,Low,511.4294422,0,2017,25.520000457763672,0,363.94000244140625,2.9700000286102295,11.18000030517578,3,10
2,6,BH,Low,511.4294422,0,2017,38.369998931884766,0,257.3999938964844,5.440000057220459,14.279999732971191,3,10
3,7,BH,Low,511.4294422,0,2017,51.900001525878906,0,74.7699966430664,5.650000095367432,18.079999923706055,3,10
4,8,BH,Low,511.4294422,0,2017,39.77000045776367,0,61.650001525878906,6.840000152587891,19.549999237060547,3,10
5,9,BH,Low,511.4294422,0,2017,74.56999969482422,0,1.600000023841858,10.449999809265137,26.350000381469727,3,10
6,10,BH,Low,511.4294422,0,2017,78.69999694824219,0,7.820000171661377,14.609999656677246,32.279998779296875,3,10
11,3,CC,Low,313,0,2017,30.6299991607666,0,211.5399932861328,8.029999732971191,16.360000610351562,2,10
12,4,CC,Low,313,0,2017,21.36000061035156,0,11.039999961853027,3.859999895095825,15.710000038146973,2,10
1,5,CC,Low,313,0,2017,17.440000534057617,0,394.6799926757813,3.640000104904175,11.609999656677246,2,10
2,6,CC,Low,313,0,2017,29.36000061035156,0,390.6099853515625,6.599999904632568,14.199999809265137,2,10
3,7,CC,Low,313,0,2017,41.689998626708984,0,131.58999633789062,7.329999923706055,18.450000762939453,2,10
4,8,CC,Low,313,0,2017,36.619998931884766,0,147.47000122070312,8.220000267028809,18.940000534057617,2,10
5,9,CC,Low,313,0,2017,72.12999725341797,0,5.119999885559082,12.140000343322754,27.40999984741211,2,10
6,10,CC,Low,313,0,2017,62.97999954223633,0,18.13999938964844,16.309999465942383,31.670000076293945,2,10
11,3,IH,Low,454.1298385,2.3243332862854005,2017,33,0,257.510009765625,7.019999980926514,15.93000030517578,2,12
12,4,IH,Low,454.1298385,2.3243332862854005,2017,21.059999465942383,0,21.61000061035156,3.2699999809265137,15.779999732971191,2,12
1,5,IH,Low,454.1298385,2.3243332862854005,2017,15.56999969482422,17.959999084472656,494.80999755859375,2.309999942779541,10.18000030517578,2,12
2,6,IH,Low,454.1298385,2.3243332862854005,2017,22,0,479.489990234375,5.210000038146973,13,2,12
3,7,IH,Low,454.1298385,2.3243332862854005,2017,29.5,0,140.24000549316406,5.949999809265137,17.290000915527344,2,12
4,8,IH,Low,454.1298385,2.3243332862854005,2017,21.81999969482422,0,183.5800018310547,6.539999961853027,17.790000915527344,2,12
5,9,IH,Low,454.1298385,2.3243332862854005,2017,52.7400016784668,0,5.369999885559082,10.34000015258789,25.3700008392334,2,12
6,10,IH,Low,454.1298385,2.3243332862854005,2017,35.209999084472656,0,15.130000114440918,14.729999542236328,30.420000076293945,2,12
7,11,IH,Low,454.1298385,2.3243332862854005,2017,74.63999938964844,0,0,17.489999771118164,35.52000045776367,2,12
8,12,IH,Low,454.1298385,2.3243332862854005,2017,100.9800033569336,0,0,18.43000030517578,34.630001068115234,2,12
12,4,SC,Low,421.5178299,0.25233333905537925,2017,24.559999465942383,0,15.40999984741211,2.950000047683716,15.510000228881836,3,10
1,5,SC,Low,421.5178299,0.25233333905537925,2017,19.09000015258789,7.570000171661377,410.3200073242187,2.440000057220459,9.75,3,10
2,6,SC,Low,421.5178299,0.25233333905537925,2017,27,0,351.5400085449219,5.389999866485596,13.65999984741211,3,10
3,7,SC,Low,421.5178299,0.25233333905537925,2017,36.22999954223633,0,104.36000061035156,5.710000038146973,17.520000457763672,3,10
4,8,SC,Low,421.5178299,0.25233333905537925,2017,35.86000061035156,0,124.08999633789062,6.349999904632568,17.969999313354492,3,10
5,9,SC,Low,421.5178299,0.25233333905537925,2017,69.7699966430664,0,5.960000038146973,9.869999885559082,25.3700008392334,3,10
6,10,SC,Low,421.5178299,0.25233333905537925,2017,64.55000305175781,0,11.850000381469728,13.630000114440918,30.809999465942383,3,10
11,3,TM2,Low,379.1526973,0,2017,30.43000030517578,0,241.25,7.679999828338623,15.880000114440918,2,10
12,4,TM2,Low,379.1526973,0,2017,19.729999542236328,0,12.25,3.839999914169311,15.4399995803833,2,10
1,5,TM2,Low,379.1526973,0,2017,3.9800000190734863,0,438.8599853515625,3.180000066757202,11.18000030517578,2,10
2,6,TM2,Low,379.1526973,0,2017,0,0,438.69000244140625,6.079999923706055,13.649999618530272,2,10
3,7,TM2,Low,379.1526973,0,2017,0,0,146.5,6.880000114440918,17.93000030517578,2,10
4,8,TM2,Low,379.1526973,0,2017,0,0,169.72999572753906,7.730000019073486,18.40999984741211,2,10
5,9,TM2,Low,379.1526973,0,2017,0,0,6.349999904632568,11.829999923706056,27,2,10
6,10,TM2,Low,379.1526973,0,2017,0,0,20.13999938964844,16.049999237060547,31.149999618530273,2,10
12,4,BH,Low,511.4294422,0,2018,30,0,49.040000915527344,3.430000066757202,13.399999618530272,3,10
1,5,BH,Low,511.4294422,0,2018,33.43000030517578,0,74.91999816894531,4.820000171661377,16.239999771118164,3,10
2,6,BH,Low,511.4294422,0,2018,42.75,0,14.84000015258789,2.2899999618530273,16.049999237060547,3,10
3,7,BH,Low,511.4294422,0,2018,45,0,271.6700134277344,4.190000057220459,15.5600004196167,3,10
4,8,BH,Low,511.4294422,0,2018,40.72999954223633,0,54.88999938964844,7.170000076293945,21.38999938964844,3,10
5,9,BH,Low,511.4294422,0,2018,73.66999816894531,0,4.559999942779541,9.960000038146973,25.34000015258789,3,10
6,10,BH,Low,511.4294422,0,2018,98.05999755859376,0,0,13.5,31.670000076293945,3,10
11,3,CC,Low,313,0,2018,33.4900016784668,0,136.97999572753906,7.659999847412109,19.5,2,10
12,4,CC,Low,313,0,2018,21.040000915527344,0,110.5199966430664,4.75,13.529999732971191,2,10
1,5,CC,Low,313,0,2018,21.280000686645508,0,179.2899932861328,5.889999866485596,14.529999732971191,2,10
2,6,CC,Low,313,0,2018,32.650001525878906,0,17.100000381469727,3.650000095367432,16.989999771118164,2,10
3,7,CC,Low,313,0,2018,34.7400016784668,0,280.75,5.179999828338623,16.1299991607666,2,10
4,8,CC,Low,313,0,2018,37.5099983215332,0,141.97999572753906,8.25,21.1200008392334,2,10
5,9,CC,Low,313,0,2018,70.8499984741211,0,9.84000015258789,11.470000267028809,26.079999923706055,2,10
6,10,CC,Low,313,0,2018,89.910003662109375,0,0,14.510000228881836,31.65999984741211,2,10
11,3,IH,Low,454.1298385,2.3243332862854005,2018,33.720001220703125,0,185.3999938964844,6.380000114440918,19.34000015258789,2,12
12,4,IH,Low,454.1298385,2.3243332862854005,2018,20.36000061035156,0,104.06999969482422,3.180000066757202,12.850000381469728,2,12
1,5,IH,Low,454.1298385,2.3243332862854005,2018,19.88999938964844,0,206.5,4.909999847412109,14.34000015258789,2,12
2,6,IH,Low,454.1298385,2.3243332862854005,2018,28.59000015258789,0,25.270000457763672,2.7100000381469727,15.850000381469728,2,12
3,7,IH,Low,454.1298385,2.3243332862854005,2018,20.329999923706055,0,343.489990234375,3.799999952316284,14.399999618530272,2,12
4,8,IH,Low,454.1298385,2.3243332862854005,2018,22.440000534057617,0,126.3499984741211,6.860000133514404,19.979999542236328,2,12
5,9,IH,Low,454.1298385,2.3243332862854005,2018,52.040000915527344,0,10.789999961853027,9.8100004196167,24.469999313354492,2,12
6,10,IH,Low,454.1298385,2.3243332862854005,2018,56.70000076293945,0,0,12.789999961853027,30.149999618530273,2,12
7,11,IH,Low,454.1298385,2.3243332862854005,2018,74.2300033569336,0,0,18.8700008392334,35.7400016784668,2,12
8,12,IH,Low,454.1298385,2.3243332862854005,2018,93.11000061035156,0,0,16.239999771118164,33.38999938964844,2,12
12,4,SC,Low,421.5178299,0.25233333905537925,2018,24.209999084472656,0,73.26000213623047,3.630000114440918,12.920000076293944,3,10
1,5,SC,Low,421.5178299,0.25233333905537925,2018,25.020000457763672,0,131.8000030517578,5.070000171661377,14.630000114440918,3,10
2,6,SC,Low,421.5178299,0.25233333905537925,2018,32.68000030517578,0,21.09000015258789,2.5799999237060547,15.65999984741211,3,10
3,7,SC,Low,421.5178299,0.25233333905537925,2018,29.1299991607666,0,252.38999938964844,3.9800000190734863,15.15999984741211,3,10
4,8,SC,Low,421.5178299,0.25233333905537925,2018,36.72999954223633,0,91.7699966430664,6.639999866485596,19.809999465942383,3,10
5,9,SC,Low,421.5178299,0.25233333905537925,2018,68.54000091552734,0,13.31999969482422,9.109999656677246,24.260000228881836,3,10
6,10,SC,Low,421.5178299,0.25233333905537925,2018,91.83000183105467,0,0,11.670000076293944,30.309999465942383,3,10
